EmployeeID,EmployeeLevel,TenureYears,ProductGroup,Country,WorkLocation,TeamSize,PerformanceRating,SatisfactionScore
417133,1,2,GroupB,United States,hybrid,4,5.0,4
190457,1,3,GroupB,United States,onsite,19,5.0,4
978128,4,8,GroupC,India,onsite,10,2.0,1
518684,2,2,GroupB,Canada,remote,5,4.0,2
839846,1,1,GroupA,Canada,remote,5,,2
903508,2,4,GroupA,United States,onsite,1,3.0,3
613275,1,1,GroupC,United States,onsite,12,,1
811399,3,4,GroupA,Canada,onsite,3,4.0,4
599631,1,4,GroupA,India,hybrid,6,4.0,5
970408,2,1,GroupB,United States,hybrid,1,,5
996021,1,4,GroupA,United States,hybrid,8,3.0,4
267623,1,2,GroupB,Canada,hybrid,17,4.0,3
401744,3,4,GroupA,United States,onsite,4,4.0,5
761061,1,2,GroupA,United States,hybrid,2,3.0,3
188455,1,1,GroupA,India,hybrid,5,,5
936631,1,4,GroupB,Canada,onsite,3,3.0,4
927806,1,2,GroupD,United States,hybrid,2,4.0,2
844635,1,2,GroupA,Canada,hybrid,15,5.0,4
216258,2,2,GroupA,United States,hybrid,16,5.0,3
107397,2,3,GroupC,United States,onsite,10,3.0,1
950568,1,1,GroupC,United States,onsite,12,,1
395254,1,1,GroupC,India,onsite,15,,5
388716,3,4,GroupB,United States,onsite,6,4.0,5
751246,1,2,GroupB,United States,remote,7,5.0,2
258492,1,2,GroupC,United States,hybrid,16,4.0,2
804207,1,1,GroupA,United States,hybrid,8,,5
475935,3,3,GroupA,United States,onsite,7,3.0,4
461991,1,2,GroupB,United States,onsite,1,4.0,3
252421,2,1,GroupC,India,hybrid,13,,2
536435,2,9,GroupB,United States,hybrid,3,4.0,3
271499,1,5,GroupA,India,hybrid,1,3.0,4
538137,1,3,GroupB,United States,hybrid,1,3.0,2
806204,1,2,GroupC,India,onsite,15,1.0,1
123055,1,2,GroupB,United States,onsite,10,2.0,5
125303,1,1,GroupC,India,onsite,13,,4
489359,2,3,GroupB,United States,remote,3,2.0,4
238433,2,1,GroupA,Canada,hybrid,7,,2
142516,2,1,GroupA,Canada,remote,7,,5
747683,2,9,GroupC,India,onsite,12,1.0,3
158224,2,4,GroupA,India,hybrid,14,4.0,2
548510,3,5,GroupB,United States,onsite,10,3.0,1
838424,3,6,GroupA,United States,hybrid,7,2.0,3
254665,3,8,GroupA,India,onsite,1,2.0,3
569437,2,7,GroupA,United States,remote,7,4.0,5
539797,1,2,GroupA,Canada,remote,8,2.0,4
299730,1,1,GroupA,India,hybrid,2,,2
832306,1,2,GroupA,Canada,hybrid,3,4.0,4
475966,1,2,GroupA,India,remote,4,3.0,5
272476,2,3,GroupB,United States,onsite,5,5.0,5
247078,1,1,GroupB,United States,hybrid,5,,3
832674,1,2,GroupA,Canada,hybrid,1,4.0,1
263809,2,1,GroupC,United States,onsite,14,,2
173745,1,1,GroupA,Canada,hybrid,18,,4
220599,2,2,GroupA,United States,remote,7,4.0,5
204030,1,4,GroupA,United States,hybrid,3,4.0,2
305931,1,6,GroupA,United States,onsite,15,4.0,1
642017,3,7,GroupC,United States,onsite,13,5.0,3
541186,2,6,GroupD,United States,remote,4,3.0,4
378194,1,3,GroupB,Canada,hybrid,4,2.0,4
568047,4,12,GroupA,United States,hybrid,3,4.0,4
340713,1,2,GroupA,United States,hybrid,8,5.0,5
624676,1,2,GroupB,United States,hybrid,6,2.0,2
859921,1,4,GroupB,United States,hybrid,2,3.0,3
533938,1,1,GroupA,India,hybrid,6,,5
604055,2,4,GroupD,United States,hybrid,4,3.0,5
731211,1,1,GroupA,United States,hybrid,8,,4
746985,3,4,GroupA,India,onsite,6,5.0,3
885524,1,2,GroupA,United States,remote,6,5.0,5
105156,2,8,GroupA,Canada,hybrid,9,4.0,1
935936,4,7,GroupD,United States,hybrid,1,2.0,1
332320,1,5,GroupC,United States,onsite,16,4.0,1
469908,1,3,GroupB,United States,remote,14,4.0,2
562382,1,3,GroupA,India,onsite,3,4.0,1
253578,3,14,GroupD,United States,hybrid,4,5.0,4
462199,2,3,GroupC,United States,hybrid,12,1.0,5
144286,1,4,GroupB,United States,hybrid,6,2.0,4
456746,2,3,GroupB,United States,remote,3,5.0,3
339336,1,2,GroupA,United States,remote,1,4.0,5
870442,1,1,GroupA,United States,hybrid,8,,5
667088,2,9,GroupC,United States,onsite,12,3.0,2
913114,2,3,GroupC,United States,onsite,12,2.0,2
954497,3,16,GroupA,India,remote,3,2.0,4
435121,1,3,GroupA,Canada,hybrid,2,4.0,4
727431,1,2,GroupC,India,onsite,10,1.0,3
330853,1,2,GroupC,United States,onsite,10,5.0,2
347629,2,1,GroupB,United States,hybrid,6,,1
385377,3,17,GroupA,India,hybrid,4,3.0,3
733124,1,2,GroupA,India,hybrid,4,4.0,4
762614,2,8,GroupC,United States,onsite,13,2.0,4
375237,2,5,GroupC,United States,onsite,12,5.0,2
883327,1,1,GroupC,India,onsite,13,,1
647034,3,3,GroupB,Canada,hybrid,7,3.0,4
946601,1,2,GroupA,India,hybrid,5,2.0,5
841847,2,6,GroupA,United States,onsite,6,4.0,3
204147,2,8,GroupA,Canada,onsite,3,2.0,3
228853,2,5,GroupB,United States,remote,3,3.0,4
979067,2,3,GroupB,United States,onsite,8,4.0,3
184867,1,1,GroupA,Canada,hybrid,8,,4
820262,1,7,GroupB,United States,remote,6,5.0,4
171422,1,1,GroupA,United States,remote,8,,5
447857,2,1,GroupB,United States,hybrid,5,,5
444785,1,3,GroupC,United States,hybrid,9,2.0,1
474993,1,1,GroupA,United States,onsite,5,,4
425213,1,1,GroupB,Canada,hybrid,5,,4
633619,1,1,GroupB,Canada,hybrid,8,,1
736986,2,9,GroupB,Canada,hybrid,1,4.0,2
914848,1,1,GroupA,United States,onsite,4,,5
510303,3,7,GroupC,United States,onsite,8,1.0,3
422835,1,1,GroupC,United States,onsite,12,,1
965351,2,1,GroupB,United States,remote,3,,2
438971,1,6,GroupA,Canada,hybrid,3,2.0,3
771214,1,4,GroupA,India,hybrid,5,5.0,5
914957,1,4,GroupA,United States,remote,6,5.0,1
956812,4,19,GroupA,United States,hybrid,2,2.0,3
263752,1,1,GroupB,United States,onsite,6,,5
981761,2,1,GroupB,United States,hybrid,6,,4
478474,1,2,GroupB,United States,remote,5,5.0,5
517284,2,4,GroupC,United States,onsite,12,4.0,1
815609,1,2,GroupC,United States,hybrid,9,4.0,5
512346,1,3,GroupB,United States,hybrid,5,4.0,4
990700,1,3,GroupC,United States,hybrid,18,4.0,4
101595,1,4,GroupA,Canada,hybrid,4,5.0,3
462151,2,1,GroupC,India,onsite,7,,3
357577,1,1,GroupC,United States,hybrid,9,,3
185434,1,1,GroupA,India,hybrid,6,,3
752253,2,2,GroupA,India,hybrid,7,1.0,5
343957,3,5,GroupB,United States,hybrid,12,1.0,5
894659,1,1,GroupC,United States,onsite,16,,1
744122,2,13,GroupB,United States,remote,5,1.0,1
106752,1,4,GroupC,United States,onsite,12,2.0,1
120133,3,3,GroupA,United States,hybrid,1,2.0,2
343579,3,4,GroupA,Canada,onsite,5,4.0,5
646769,2,2,GroupB,United States,hybrid,3,4.0,5
862168,1,1,GroupC,India,onsite,11,,2
296719,3,5,GroupA,India,hybrid,7,1.0,3
855573,1,1,GroupA,Canada,onsite,3,,5
343047,2,1,GroupC,United States,hybrid,9,,2
256036,1,2,GroupB,Canada,hybrid,6,3.0,5
786426,1,5,GroupB,United States,hybrid,4,3.0,5
317166,4,5,GroupA,Canada,remote,5,1.0,5
715021,3,7,GroupA,United States,hybrid,2,2.0,5
763932,1,2,GroupC,India,onsite,16,1.0,2
404432,4,8,GroupA,India,hybrid,7,1.0,3
930830,2,2,GroupA,Canada,hybrid,5,1.0,3
917255,2,3,GroupA,India,onsite,5,3.0,5
563243,3,4,GroupA,United States,hybrid,4,4.0,4
910920,4,12,GroupB,Canada,onsite,5,5.0,3
182914,1,6,GroupB,United States,hybrid,8,4.0,1
290808,3,6,GroupC,United States,onsite,7,2.0,4
929465,1,2,GroupB,Canada,remote,6,3.0,4
362808,2,2,GroupD,United States,hybrid,3,2.0,5
128097,1,2,GroupA,India,remote,2,5.0,3
951788,2,3,GroupA,United States,hybrid,2,2.0,3
230610,1,4,GroupC,India,onsite,11,3.0,2
166989,1,1,GroupC,India,onsite,4,,1
987322,1,2,GroupA,United States,onsite,5,1.0,4
716788,1,3,GroupB,Canada,remote,4,4.0,4
463424,2,6,GroupC,United States,onsite,11,2.0,3
353429,1,5,GroupA,United States,hybrid,5,2.0,2
719773,1,2,GroupB,United States,remote,1,3.0,2
476120,1,2,GroupC,India,onsite,14,1.0,3
340804,2,5,GroupB,United States,hybrid,2,5.0,2
430092,2,7,GroupC,India,hybrid,13,1.0,2
960522,3,13,GroupB,United States,onsite,4,4.0,4
974023,2,4,GroupA,United States,hybrid,9,3.0,2
360539,1,5,GroupA,United States,onsite,7,2.0,2
369586,2,14,GroupC,India,onsite,8,2.0,2
576685,1,1,GroupB,United States,remote,3,,5
559470,2,4,GroupA,United States,remote,6,2.0,5
552917,1,2,GroupC,India,onsite,12,1.0,2
336742,1,2,GroupA,United States,hybrid,7,3.0,5
352306,2,14,GroupC,India,onsite,10,2.0,1
258720,3,4,GroupB,United States,onsite,2,4.0,4
716660,3,2,GroupB,United States,remote,7,2.0,4
949574,1,3,GroupC,India,onsite,16,5.0,2
131598,1,6,GroupA,Canada,hybrid,7,1.0,3
636338,2,8,GroupA,India,remote,6,5.0,3
311451,3,4,GroupA,Canada,hybrid,15,2.0,5
509258,1,3,GroupA,United States,hybrid,5,2.0,3
718902,2,4,GroupB,United States,hybrid,6,4.0,4
555343,3,9,GroupA,India,hybrid,5,4.0,1
509258,1,5,GroupA,United States,remote,3,2.0,4
563852,1,3,GroupA,India,onsite,4,3.0,3
492661,1,1,GroupB,United States,hybrid,3,,4
786273,2,1,GroupB,United States,remote,7,,5
145815,1,2,GroupA,United States,hybrid,2,3.0,5
997376,1,4,GroupA,Canada,remote,2,3.0,2
126622,1,1,GroupC,India,onsite,8,,5
827380,2,8,GroupA,Canada,hybrid,4,2.0,2
688679,2,4,GroupA,Canada,hybrid,4,1.0,5
247691,3,3,GroupD,United States,hybrid,1,4.0,5
753220,1,2,GroupC,United States,onsite,8,5.0,1
104268,1,3,GroupA,Canada,hybrid,4,1.0,5
166361,4,5,GroupD,United States,remote,8,3.0,2
517749,2,1,GroupA,India,remote,6,,5
331556,2,2,GroupA,United States,hybrid,6,2.0,5
811474,1,5,GroupB,United States,remote,9,3.0,1
470520,1,4,GroupA,India,remote,7,4.0,2
402031,4,7,GroupA,Canada,hybrid,10,4.0,4
618729,1,2,GroupA,India,hybrid,18,4.0,3
539077,3,4,GroupA,India,remote,4,3.0,4
613952,1,2,GroupB,United States,remote,9,3.0,5
549528,2,1,GroupA,Canada,hybrid,4,,5
209032,1,1,GroupA,United States,remote,5,,5
308033,3,9,GroupA,Canada,onsite,2,5.0,4
362864,1,3,GroupD,United States,hybrid,4,4.0,5
262737,4,9,GroupA,India,hybrid,4,4.0,4
866424,1,6,GroupA,India,hybrid,5,3.0,4
840602,1,5,GroupB,United States,hybrid,3,3.0,4
626871,2,1,GroupA,United States,hybrid,3,,3
382400,4,4,GroupD,United States,remote,4,5.0,3
351350,3,8,GroupA,United States,hybrid,6,3.0,5
249624,1,1,GroupA,India,hybrid,6,,5
410273,2,3,GroupB,United States,onsite,11,3.0,2
751184,2,4,GroupA,Canada,onsite,5,3.0,2
484482,2,4,GroupC,United States,onsite,13,2.0,1
657022,2,9,GroupA,Canada,onsite,3,4.0,5
573549,1,5,GroupA,United States,hybrid,4,3.0,4
506076,3,5,GroupC,India,onsite,2,4.0,3
567651,1,5,GroupA,India,remote,5,5.0,5
616672,1,2,GroupC,United States,onsite,11,1.0,5
543798,2,3,GroupA,Canada,remote,4,3.0,4
624113,1,2,GroupB,United States,onsite,1,3.0,5
615855,2,6,GroupA,Canada,hybrid,6,5.0,4
611451,1,1,GroupA,Canada,hybrid,5,,4
410783,3,5,GroupC,India,onsite,12,3.0,3
234629,2,2,GroupA,United States,hybrid,5,4.0,2
772826,2,12,GroupA,India,hybrid,4,5.0,2
267471,4,7,GroupC,India,onsite,13,3.0,1
464310,1,2,GroupA,India,onsite,7,1.0,2
911051,1,4,GroupA,India,hybrid,1,5.0,2
833673,1,2,GroupC,India,onsite,9,3.0,1
474855,1,4,GroupA,India,hybrid,5,1.0,3
733306,1,3,GroupA,Canada,remote,2,2.0,2
122197,2,2,GroupC,India,onsite,13,2.0,2
330674,2,3,GroupC,India,onsite,20,3.0,1
486540,1,1,GroupC,United States,onsite,15,,3
649830,1,5,GroupB,United States,hybrid,4,1.0,4
385785,1,2,GroupB,Canada,onsite,5,5.0,3
511492,1,1,GroupA,United States,onsite,3,,3
566418,2,4,GroupB,United States,onsite,8,4.0,2
190136,2,1,GroupA,United States,onsite,6,,1
401861,3,2,GroupB,United States,hybrid,6,4.0,4
363039,2,4,GroupA,Canada,hybrid,2,5.0,3
563799,2,10,GroupB,Canada,hybrid,10,5.0,4
814076,2,2,GroupB,United States,onsite,9,5.0,2
724848,3,7,GroupA,Canada,hybrid,5,4.0,4
930720,2,9,GroupB,Canada,onsite,3,4.0,3
512930,3,4,GroupC,United States,onsite,12,1.0,3
513234,1,2,GroupA,India,onsite,8,4.0,5
767989,4,2,GroupA,United States,remote,8,5.0,3
672552,1,4,GroupC,India,onsite,12,2.0,4
962976,2,1,GroupA,India,hybrid,3,,3
282207,2,2,GroupD,United States,remote,1,5.0,3
842345,1,1,GroupA,United States,hybrid,4,,2
153744,3,9,GroupB,United States,hybrid,1,4.0,2
879429,1,2,GroupA,United States,hybrid,5,3.0,4
214351,2,3,GroupB,United States,hybrid,13,4.0,4
246062,1,7,GroupA,Canada,hybrid,5,1.0,4
512937,1,7,GroupA,United States,hybrid,5,2.0,4
244120,1,2,GroupB,United States,remote,4,3.0,4
240068,1,1,GroupB,Canada,hybrid,4,,4
601336,2,12,GroupA,United States,onsite,15,3.0,1
453711,3,5,GroupA,United States,onsite,15,4.0,3
305725,3,8,GroupC,United States,hybrid,13,1.0,1
102472,3,3,GroupA,United States,onsite,17,3.0,4
739305,1,1,GroupA,United States,hybrid,4,,3
598757,1,1,GroupC,India,onsite,9,,2
812480,1,3,GroupB,United States,hybrid,7,4.0,3
101061,2,4,GroupB,United States,remote,5,3.0,5
294135,2,1,GroupA,United States,hybrid,3,,2
189774,4,7,GroupD,United States,remote,1,5.0,4
684862,2,6,GroupC,United States,hybrid,13,4.0,2
470977,1,2,GroupA,Canada,hybrid,5,2.0,4
619521,1,1,GroupA,Canada,remote,7,,5
911407,2,8,GroupB,United States,hybrid,13,4.0,1
496395,2,3,GroupA,Canada,hybrid,5,1.0,3
301891,3,6,GroupB,Canada,remote,4,4.0,5
202534,1,3,GroupC,United States,onsite,14,5.0,4
517442,1,3,GroupB,United States,hybrid,6,2.0,5
162755,2,2,GroupA,Canada,onsite,3,5.0,3
844855,1,7,GroupA,Canada,onsite,7,4.0,4
841859,1,2,GroupA,Canada,hybrid,3,4.0,4
737800,2,2,GroupC,United States,onsite,10,4.0,2
462066,1,2,GroupA,Canada,onsite,10,5.0,4
401630,1,3,GroupA,United States,onsite,2,5.0,4
225509,2,3,GroupA,India,onsite,5,3.0,5
137679,1,1,GroupC,United States,onsite,10,,2
674322,1,2,GroupC,India,onsite,10,3.0,2
522753,3,4,GroupB,United States,onsite,3,3.0,1
267330,1,2,GroupC,United States,hybrid,11,3.0,1
795034,1,1,GroupC,United States,onsite,9,,3
512203,1,1,GroupA,India,hybrid,6,,5
775342,4,4,GroupA,United States,remote,12,4.0,3
500481,1,7,GroupA,Canada,onsite,5,5.0,3
612962,3,5,GroupC,United States,onsite,7,5.0,1
725203,2,5,GroupC,United States,onsite,11,5.0,1
974929,1,3,GroupC,United States,onsite,10,1.0,2
561487,1,2,GroupA,India,hybrid,8,3.0,5
456778,1,1,GroupC,United States,onsite,12,,2
843259,1,4,GroupC,United States,hybrid,9,2.0,3
775536,1,1,GroupB,United States,onsite,3,,4
635185,2,3,GroupC,India,onsite,12,2.0,1
225845,1,1,GroupA,United States,onsite,7,,5
560218,4,7,GroupB,Canada,onsite,10,2.0,3
236129,2,1,GroupC,United States,onsite,17,,2
235653,2,8,GroupA,Canada,hybrid,4,2.0,2
270167,1,3,GroupB,Canada,hybrid,4,3.0,1
961934,1,1,GroupC,India,onsite,11,,1
309955,2,10,GroupB,Canada,remote,12,5.0,4
977479,1,2,GroupC,United States,onsite,14,3.0,2
288552,2,5,GroupB,United States,remote,1,3.0,2
994607,2,5,GroupC,India,onsite,16,2.0,1
853401,1,2,GroupA,Canada,hybrid,8,3.0,3
526469,1,1,GroupB,United States,hybrid,18,,5
104964,3,1,GroupC,United States,hybrid,16,,2
430466,1,1,GroupA,United States,hybrid,3,,2
109430,1,3,GroupA,India,onsite,15,4.0,5
884310,1,2,GroupA,United States,onsite,6,5.0,5
291489,1,4,GroupB,United States,hybrid,5,3.0,4
832788,1,3,GroupB,United States,hybrid,9,3.0,3
149422,3,4,GroupA,United States,remote,7,5.0,4
471235,3,11,GroupA,Canada,onsite,9,1.0,1
197018,3,10,GroupA,Canada,remote,5,5.0,2
742521,2,9,GroupA,Canada,onsite,11,2.0,2
713913,1,1,GroupA,United States,hybrid,3,,5
406450,1,5,GroupB,United States,onsite,7,4.0,1
122782,2,4,GroupA,United States,onsite,9,3.0,3
825982,2,4,GroupA,Canada,onsite,10,3.0,4
570904,2,2,GroupC,United States,onsite,13,1.0,3
531065,3,6,GroupA,Canada,hybrid,5,4.0,5
401762,1,3,GroupB,Canada,onsite,5,3.0,4
795410,3,4,GroupA,Canada,hybrid,4,5.0,5
653200,1,1,GroupB,United States,remote,7,,4
732386,4,5,GroupA,United States,onsite,10,4.0,2
730412,1,4,GroupA,United States,onsite,10,5.0,2
864376,1,1,GroupB,United States,onsite,8,,5
506489,2,3,GroupD,United States,hybrid,2,5.0,5
323742,1,3,GroupB,Canada,remote,3,3.0,2
595639,1,1,GroupB,Canada,onsite,6,,3
997966,1,1,GroupB,United States,remote,4,,3
764532,3,7,GroupA,United States,hybrid,8,3.0,5
252660,1,2,GroupA,United States,hybrid,5,5.0,1
344950,2,2,GroupA,Canada,hybrid,7,5.0,5
641195,2,1,GroupA,Canada,onsite,11,,4
898707,1,4,GroupA,India,hybrid,7,5.0,5
633721,2,4,GroupB,United States,remote,5,5.0,4
968744,4,9,GroupA,United States,remote,4,4.0,3
107357,2,4,GroupB,United States,hybrid,9,2.0,5
277771,1,1,GroupB,Canada,onsite,17,,5
231473,3,16,GroupA,United States,remote,3,2.0,1
626570,3,7,GroupA,United States,hybrid,8,3.0,3
729616,1,3,GroupA,United States,remote,5,5.0,5
973968,2,4,GroupB,United States,remote,5,4.0,1
471142,1,3,GroupA,Canada,hybrid,3,2.0,5
337020,2,2,GroupA,India,remote,9,1.0,4
304558,1,4,GroupB,Canada,onsite,7,4.0,4
178360,2,2,GroupA,United States,remote,3,3.0,4
988363,1,1,GroupA,Canada,hybrid,5,,5
290837,3,11,GroupA,United States,hybrid,5,4.0,2
143976,3,8,GroupC,United States,onsite,11,2.0,1
910004,1,1,GroupC,United States,onsite,12,,1
703736,2,3,GroupA,Canada,onsite,20,5.0,5
374231,1,3,GroupA,India,onsite,5,1.0,4
913215,3,3,GroupA,India,hybrid,3,2.0,5
934229,1,4,GroupB,Canada,hybrid,9,5.0,3
852359,2,2,GroupB,Canada,remote,5,4.0,4
793242,1,2,GroupB,United States,hybrid,4,5.0,2
898395,3,5,GroupD,United States,remote,3,4.0,5
803533,1,4,GroupA,United States,hybrid,4,1.0,4
301479,2,2,GroupA,United States,remote,4,4.0,4
641699,1,2,GroupA,United States,remote,5,4.0,1
439875,1,1,GroupA,India,hybrid,5,,3
544233,1,4,GroupA,Canada,onsite,5,2.0,4
262594,2,1,GroupA,United States,hybrid,4,,5
115932,1,2,GroupC,United States,onsite,10,3.0,5
921783,1,2,GroupA,Canada,remote,9,2.0,4
253463,1,2,GroupA,United States,remote,12,2.0,5
915230,1,5,GroupA,India,onsite,5,4.0,1
403200,2,1,GroupA,Canada,onsite,5,,3
710334,2,1,GroupC,United States,onsite,11,,2
669820,1,1,GroupC,United States,onsite,12,,2
444529,1,3,GroupC,United States,onsite,14,2.0,5
976535,1,2,GroupA,United States,onsite,5,4.0,3
201247,1,2,GroupB,United States,remote,5,4.0,5
844325,1,2,GroupA,Canada,hybrid,4,5.0,4
490554,3,7,GroupC,India,onsite,11,5.0,3
890029,1,2,GroupB,Canada,hybrid,4,3.0,5
963495,2,3,GroupB,United States,onsite,2,4.0,3
264480,3,1,GroupA,Canada,hybrid,7,,4
711835,3,5,GroupD,United States,hybrid,7,3.0,4
106735,2,3,GroupA,United States,remote,2,2.0,4
580370,2,2,GroupA,Canada,remote,2,5.0,2
470587,4,5,GroupA,Canada,onsite,5,3.0,3
463911,1,2,GroupC,United States,onsite,9,3.0,1
427249,1,4,GroupA,India,hybrid,5,5.0,4
457429,1,2,GroupB,United States,hybrid,4,4.0,5
952491,1,1,GroupA,India,hybrid,4,,5
912504,1,2,GroupB,United States,onsite,4,2.0,3
407677,3,5,GroupA,United States,hybrid,8,3.0,3
750258,3,3,GroupC,India,onsite,14,2.0,5
928356,2,4,GroupA,United States,hybrid,10,3.0,4
275961,2,5,GroupC,India,onsite,11,5.0,3
593377,2,10,GroupA,United States,remote,1,2.0,5
110601,2,1,GroupA,United States,hybrid,3,,3
614014,2,3,GroupB,United States,onsite,10,2.0,3
786136,2,4,GroupB,United States,onsite,7,2.0,5
242706,1,3,GroupC,United States,onsite,20,2.0,1
188754,2,2,GroupD,United States,remote,8,5.0,3
479642,2,1,GroupD,United States,hybrid,1,,4
763027,1,1,GroupA,India,onsite,5,,5
230364,3,5,GroupB,United States,hybrid,5,3.0,3
559405,1,3,GroupA,United States,remote,15,5.0,5
927189,1,3,GroupC,India,onsite,4,1.0,2
365780,2,5,GroupC,United States,onsite,12,2.0,2
589228,1,2,GroupA,United States,remote,4,5.0,3
959925,1,3,GroupB,United States,hybrid,20,5.0,5
515482,3,5,GroupD,United States,hybrid,2,4.0,5
345041,2,2,GroupD,United States,hybrid,5,5.0,2
609781,1,3,GroupB,Canada,remote,4,5.0,5
508436,1,2,GroupD,United States,remote,1,2.0,4
699322,3,5,GroupA,India,onsite,13,3.0,2
831189,4,10,GroupB,United States,onsite,13,1.0,2
505405,3,1,GroupC,United States,onsite,16,,3
990750,1,4,GroupA,United States,hybrid,9,5.0,1
821717,1,1,GroupA,United States,hybrid,3,,1
285490,1,2,GroupB,United States,hybrid,4,3.0,5
136474,1,1,GroupA,United States,hybrid,4,,5
855852,3,6,GroupA,Canada,onsite,2,2.0,5
232929,2,4,GroupA,Canada,remote,8,2.0,3
669366,1,2,GroupA,India,remote,5,2.0,5
947847,1,4,GroupA,United States,remote,1,4.0,1
346667,1,2,GroupA,Canada,hybrid,11,4.0,3
594234,3,6,GroupA,Canada,onsite,3,2.0,4
750652,2,4,GroupD,United States,remote,8,1.0,5
604626,1,2,GroupA,Canada,remote,5,4.0,4
526451,2,5,GroupC,India,onsite,16,2.0,1
834030,2,1,GroupC,United States,onsite,14,,1
651009,1,1,GroupB,United States,hybrid,2,,5
499524,1,6,GroupC,India,onsite,12,1.0,1
266772,1,2,GroupA,Canada,remote,5,2.0,4
669977,4,8,GroupA,United States,onsite,5,5.0,2
175467,1,5,GroupA,India,remote,6,5.0,3
811042,1,3,GroupA,India,hybrid,5,3.0,5
817771,2,5,GroupA,Canada,remote,5,2.0,3
719051,2,3,GroupA,United States,remote,9,2.0,2
811121,1,1,GroupB,Canada,hybrid,5,,3
644848,1,3,GroupA,United States,hybrid,6,4.0,4
169577,1,1,GroupA,United States,remote,9,,2
246311,1,3,GroupA,United States,onsite,5,4.0,3
830890,1,3,GroupA,Canada,hybrid,8,4.0,4
413760,1,3,GroupA,Canada,onsite,2,3.0,5
351618,1,3,GroupA,United States,hybrid,2,4.0,3
454575,3,4,GroupC,India,hybrid,18,5.0,3
429802,1,2,GroupA,India,hybrid,6,4.0,5
562848,2,11,GroupC,United States,onsite,16,2.0,1
791662,2,5,GroupB,United States,hybrid,5,3.0,3
426524,1,5,GroupB,United States,remote,1,3.0,5
789491,3,4,GroupA,Canada,remote,7,4.0,3
896770,3,4,GroupD,United States,remote,8,4.0,5
189779,2,4,GroupA,Canada,hybrid,6,3.0,5
696882,3,4,GroupB,Canada,hybrid,1,4.0,2
673862,4,7,GroupB,United States,onsite,4,4.0,3
729939,1,3,GroupA,United States,hybrid,4,1.0,4
756238,2,3,GroupA,Canada,hybrid,2,3.0,5
766237,1,3,GroupA,United States,onsite,8,4.0,5
830961,2,12,GroupA,Canada,onsite,3,4.0,4
541273,1,2,GroupA,United States,hybrid,10,1.0,2
455600,1,4,GroupA,Canada,remote,1,5.0,3
373641,1,1,GroupB,Canada,onsite,6,,3
766565,1,2,GroupA,India,remote,7,4.0,5
117362,1,3,GroupC,India,onsite,13,1.0,3
205592,1,3,GroupB,United States,hybrid,4,3.0,4
649623,1,2,GroupC,United States,hybrid,12,1.0,2
583283,3,7,GroupC,United States,onsite,16,4.0,1
677187,2,2,GroupA,United States,onsite,6,3.0,4
600130,1,2,GroupA,United States,remote,16,2.0,2
242974,2,9,GroupA,United States,remote,10,4.0,1
765013,2,5,GroupA,United States,onsite,4,4.0,4
928771,2,1,GroupA,United States,hybrid,3,,3
251184,1,1,GroupC,India,onsite,14,,2
994173,1,2,GroupA,India,remote,5,4.0,1
292102,1,1,GroupB,United States,remote,11,,4
230362,2,1,GroupA,Canada,hybrid,7,,3
818222,1,1,GroupB,United States,hybrid,6,,5
483571,1,3,GroupC,India,onsite,14,4.0,5
741620,1,2,GroupA,India,onsite,6,4.0,2
921472,1,1,GroupB,Canada,remote,10,,5
301380,1,3,GroupA,India,hybrid,7,3.0,2
620126,2,2,GroupA,United States,onsite,5,5.0,5
169685,1,2,GroupB,United States,remote,6,4.0,5
250919,2,3,GroupA,United States,hybrid,5,4.0,3
777340,1,6,GroupA,India,remote,5,4.0,4
244526,1,2,GroupB,Canada,hybrid,7,4.0,5
856678,1,2,GroupA,United States,hybrid,5,4.0,5
535372,1,2,GroupA,United States,onsite,3,3.0,4
116996,1,3,GroupA,United States,remote,5,2.0,4
108469,1,1,GroupA,India,remote,7,,1
876297,3,6,GroupC,United States,onsite,14,2.0,1
725252,2,2,GroupB,United States,remote,7,4.0,3
766805,1,2,GroupA,Canada,remote,10,2.0,5
345682,2,4,GroupC,United States,onsite,9,1.0,3
938260,4,4,GroupC,India,hybrid,14,1.0,2
187727,4,8,GroupA,Canada,remote,4,1.0,3
796688,1,4,GroupB,United States,remote,12,3.0,5
666860,1,3,GroupA,United States,remote,2,3.0,4
959131,1,3,GroupA,United States,onsite,6,3.0,4
964912,2,1,GroupA,United States,remote,5,,5
572974,1,6,GroupB,United States,hybrid,5,2.0,3
180890,2,12,GroupA,United States,hybrid,6,4.0,2
486172,3,8,GroupA,Canada,hybrid,14,4.0,1
485038,4,4,GroupA,United States,hybrid,6,3.0,4
925278,1,1,GroupC,India,onsite,2,,5
154236,2,5,GroupB,Canada,hybrid,5,4.0,1
593986,1,3,GroupA,India,onsite,2,2.0,4
191809,1,4,GroupA,India,hybrid,1,2.0,4
247262,3,10,GroupA,India,onsite,13,4.0,2
887544,1,1,GroupA,United States,remote,1,,5
195479,1,2,GroupA,United States,remote,14,4.0,4
239901,2,9,GroupA,United States,remote,5,1.0,3
605232,3,10,GroupA,India,remote,9,4.0,3
150600,1,1,GroupA,India,hybrid,6,,5
567837,3,7,GroupB,Canada,onsite,3,1.0,4
610073,1,1,GroupC,United States,onsite,10,,2
